,repayment_rate,student__demographics_avg_family_income,student__demographics_median_family_income,student__share_highincome_75001_110000,student__share_highincome_110001plus,student__avg_dependent_income_2014dollars,student__share_middleincome_48001_75000,admissions__sat_scores_average_by_ope_id,completion__completion_rate_4yr_100nt,admissions__sat_scores_average_overall,admissions__act_scores_25th_percentile_cumulative,admissions__act_scores_midpoint_cumulative,admissions__act_scores_75th_percentile_cumulative,completion__completion_rate_4yr_150nt,student__demographics_dependent,completion__completion_rate_4yr_150_white,admissions__sat_scores_25th_percentile_math,admissions__sat_scores_midpoint_math,admissions__sat_scores_25th_percentile_critical_reading,admissions__sat_scores_midpoint_critical_reading,admissions__sat_scores_75th_percentile_math,admissions__sat_scores_75th_percentile_critical_reading,student__retention_rate_four_year_full_time,academics__program_bachelors_biological,academics__program_bachelors_mathematics,academics__program_bachelors_physical_science,academics__program_bachelors_english,academics__program_bachelors_language,academics__program_bachelors_history,cost__tuition_out_of_state,student__fafsa_sent_5plus_college_allyrs,completion__completion_rate_4yr_150_nonresident_alien,admissions__act_scores_25th_percentile_english,academics__program_bachelors_philosophy_religious,admissions__act_scores_25th_percentile_math,admissions__act_scores_midpoint_math,admissions__act_scores_midpoint_english,admissions__act_scores_75th_percentile_math,admissions__act_scores_75th_percentile_english,completion__completion_rate_4yr_150_hispanic,completion__completion_rate_4yr_150_black,completion__completion_rate_4yr_150_asian,academics__program_bachelors_psychology,student__fafsa_sent_4_college_allyrs,academics__program_bachelors_social_science,school__faculty_salary,academics__program_percentage_history,student__demographics_race_ethnicity_white,completion__completion_rate_4yr_150_race_unknown,academics__program_percentage_english
10,0.569303851819131,0.6885440416709465,0.6858569740876823,0.668854108327919,0.6695834639415726,0.5264678798697535,0.5368882678501292,0.9240392862012714,0.6954368816600109,0.9733262117704748,1.0,0.9989715140715674,0.9969464288676088,0.7243727098752584,0.5689491726009024,0.7151153720349595,0.9234668948053805,0.923267124295683,0.9160267797825364,0.9156861687571557,0.9221420160574113,0.9145392505769679,0.7296566933586298,0.7797951564945884,0.7742983140734181,0.7667293591339684,0.7703303091596374,0.7061015851160213,0.7656809247256309,0.6623808255082744,0.6110459326004282,0.6610789392117148,0.899470694260302,0.6828379702557491,0.9000282824122946,0.8999203138994353,0.8994436940799618,0.8984969494239706,0.8979247474269633,0.647155224456756,0.6624680455254771,0.6299238420101246,0.7248716445143225,0.6135599054680179,0.7190687108305266,0.5359894198706658,0.6019944497292874,0.24141879628340762,0.5817805006058415,0.5556815394015577
11,0.566706701878544,0.6835957601583507,0.6815677090300347,0.6703326255124991,0.6628012822597118,0.5257455947889694,0.5409789884017623,0.9253921396766581,0.6894202253059535,0.9746566935250358,0.9989715140715674,0.9999999999999998,0.9993330059897039,0.7215192073523928,0.5716920161287113,0.7129392438570256,0.9230539580824757,0.9238351838505475,0.9157942027309292,0.9163704897115857,0.9235110344901243,0.9159674132807134,0.7301593904613746,0.7808293692783748,0.7746753671864697,0.7664233989414834,0.7723891760432352,0.7048435733337568,0.7666160917984792,0.6593582570972567,0.6038076752338478,0.6577062882225544,0.9009269601323888,0.6810697452815392,0.9017493264484568,0.903024909946634,0.9025191832065075,0.902580556175569,0.9021276656388745,0.6429190302406573,0.6568964928356277,0.62575271373953,0.7278283237232286,0.6104538798674204,0.7196334544443164,0.5325556248310196,0.5987816726588256,0.24281685289642002,0.5757090405294514,0.5525281453971257
12,0.5645282553513037,0.6795786742178964,0.6780036448872133,0.6706673496400387,0.6575899630547988,0.5248620515446644,0.5433659278541102,0.9252751911819673,0.6844898580028234,0.974445134976266,0.9969464288676089,0.9993330059897039,1.0,0.7188360349896727,0.5731150950093751,0.7108346834690071,0.9219019761797163,0.9233953323181088,0.9147277585531189,0.9159712347210921,0.9236533762271016,0.9161101798203923,0.7296660954119099,0.7804380957642021,0.7740418566746189,0.7650161718091654,0.7729347688837607,0.7031891949749888,0.7664182505833278,0.6566120313061277,0.5979365854726475,0.6547198129733756,0.9007856474482869,0.6796178576595051,0.9017152293624991,0.9040927073848263,0.9036546578787206,0.9044193760348334,0.9041606130423336,0.6392970170275847,0.6522231659245727,0.6222883822791069,0.7291445478361156,0.6076852964235592,0.7188119479600433,0.529503860060099,0.5953815421585642,0.2436180194808789,0.5707836357253169,0.5496210462809934
13,0.5641014441499295,0.7227019911016827,0.7235368171039465,0.6602275631415654,0.7223127199171865,0.5188556304847212,0.5120666868757883,0.6953106934665926,0.8701323148262925,0.7326165197589544,0.7243727098752584,0.7215192073523928,0.7188360349896727,1.0,0.5202049512650984,0.965384876418611,0.7127560211607339,0.7106992234136256,0.7085677342363622,0.7066679219042538,0.708287528492111,0.7044592517487236,0.8566218378063679,0.7132279662720655,0.7011564083572751,0.6959763748421206,0.7072736814217869,0.6652920755054585,0.6966146260274398,0.7929443749515481,0.6684473824604732,0.7169404386301094,0.6404503741494775,0.6612110152162443,0.6386246316281516,0.6361690475640827,0.6372805672387956,0.6337357794087328,0.6343741988155872,0.8629214370439471,0.872409835329139,0.80383072731427,0.6703302167195915,0.6459098514108794,0.6668231046144045,0.614684618341054,0.5760612222918906,0.21471989995037588,0.7416390835029262,0.5667090877067065
14,0.5639036780541412,0.6397644046532533,0.6299083581223089,0.6695094832976922,0.6111547611669286,0.6580325235406236,0.5831956230833204,0.610674260365386,0.49323768198172335,0.5877615477456907,0.5689491726009024,0.5716920161287113,0.5731150950093751,0.5202049512650985,0.9999999999999998,0.5014386815203565,0.5641531864151598,0.5660223672701253,0.5598310322085459,0.5612092287336106,0.5669687337056227,0.5618016109355959,0.5455868437372937,0.5803733882649432,0.5651728612275894,0.56067742011407,0.5739705870116502,0.5115487197027145,0.5584671792357221,0.48975145444560125,0.5714797052840481,0.47830415509647506,0.5041776479236065,0.49321540216906684,0.508870330086871,0.5116796714366407,0.5082831818411391,0.5130044790516486,0.5103014017619263,0.46790287521135965,0.44631221821183636,0.4439695656198248,0.5169384840227644,0.6255430526023318,0.5131172224179287,0.5145445012624335,0.4292212787503947,0.25787454712442265,0.4127041585844741,0.410510395943075
15,0.5573040244000798,0.7163329001366072,0.7163846321968614,0.661658716722935,0.7126408509308362,0.5252616962201194,0.5191540786938939,0.6882334255239709,0.8520290580189244,0.7240887247475535,0.7151153720349595,0.7129392438570256,0.7108346834690071,0.965384876418611,0.5014386815203565,1.0,0.7034196560201303,0.701610295866786,0.6982956297190424,0.6968112146224467,0.6994081004325635,0.6949508544529045,0.8343223604368144,0.6983496953746489,0.6898894131489318,0.682321492199407,0.6994101402425069,0.6545713803003106,0.6881230737432962,0.7855941689249227,0.6505089719320956,0.7012555389003465,0.6333192267848846,0.6536124075239803,0.631496098111894,0.6300553008920289,0.6306622935732903,0.6283292608889023,0.6281000745860656,0.8398391575510508,0.8430155487302741,0.7930327389510191,0.6625993906393987,0.6334633259484285,0.6558182687203655,0.6054614616515221,0.5655594302930257,0.23902934696015787,0.7259668321090429,0.556840198463184
16,0.5532279490825179,0.6740383940672797,0.6666609918867029,0.6365934304985902,0.6634722722501742,0.5135166711372814,0.5086582825720894,0.903023718272408,0.6865349175296613,0.9506042062168387,0.9234668948053805,0.9230539580824756,0.9219019761797161,0.7127560211607338,0.5641531864151598,0.7034196560201303,0.9999999999999999,0.9993000979748382,0.9894045747234522,0.9890140069542157,0.9976875077029407,0.9877541004216891,0.7209410022712802,0.768246988090001,0.765722106290134,0.7524596027417516,0.7595238336234195,0.6976076518142081,0.7522899892119816,0.6595501579728938,0.6357211908342262,0.6665615433117645,0.8188323891881732,0.6756504457867104,0.823305682703152,0.8231032020843153,0.8196499470361428,0.8217700127126072,0.8190189917025046,0.642304799398786,0.6610278822675616,0.6299261553150847,0.7149442265642001,0.6381845420550154,0.7090515106113482,0.5424468471260397,0.6031612932497721,0.20753437406099823,0.5787299102617548,0.5624201411405055
17,0.5509451105490922,0.6704183043157587,0.6635082559152894,0.6373933396676218,0.6585206755697096,0.5130674861170049,0.5112471840748504,0.9038531073237381,0.682322758779625,0.9514484353083413,0.9232671242956831,0.9238351838505475,0.9233953323181088,0.7106992234136256,0.5660223672701253,0.7016102958667861,0.9993000979748382,1.0,0.9892778652249729,0.9897677620748929,0.9995316590371919,0.9892226738584885,0.7211522799271114,0.7688690872965155,0.7657248550339902,0.7518061283563976,0.7607867791132974,0.6964149073500753,0.7531335716398899,0.6570334833218456,0.6304279424225557,0.6638266322298766,0.8208428037497743,0.6746578848778867,0.8253121751689292,0.8259780127865024,0.8225965592642747,0.8252480948776084,0.8226176198878496,0.6390041736590887,0.6568924855787074,0.626806129996414,0.7169950776636181,0.635662049057102,0.7095982360533358,0.5399348565626191,0.6009214725821005,0.20841368068780028,0.5746951685602506,0.560125870762546
18,0.5500575273111371,0.6718041044684192,0.6643829792231413,0.6320330559603297,0.6617038030445421,0.5095623276091361,0.5062996366541549,0.8959255150498672,0.6854797801990486,0.9430990794733801,0.9160267797825365,0.9157942027309292,0.9147277585531188,0.7085677342363622,0.5598310322085459,0.6982956297190424,0.9894045747234522,0.9892778652249727,0.9999999999999999,0.9993531335176641,0.9881471644579092,0.9978760036951954,0.715389754436313,0.7584713426208128,0.7545068418934487,0.7395694335076493,0.751435292550658,0.687143471648982,0.7433557861974466,0.6563704550602492,0.6336666348339508,0.6618149982453753,0.8099515165365156,0.6713890210254386,0.8129410054900307,0.8127738307634303,0.8110941992023432,0.8113851800462435,0.8107224720425563,0.6385194015514751,0.6593911945122889,0.6248480187511736,0.7074219249420779,0.6347264953930423,0.7004508003349733,0.5364887446040817,0.6012735587539049,0.2086315541316462,0.5724354833646398,0.5635931684009254
19,0.5485352540884385,0.6684543443046842,0.6615115116116956,0.6329431319369895,0.6569527964212544,0.5090538879749388,0.5089260371335331,0.8965350370040012,0.6816359335491637,0.9437296316188384,0.9156861687571558,0.9163704897115857,0.9159712347210921,0.7066679219042536,0.5612092287336106,0.6968112146224467,0.9890140069542157,0.9897677620748928,0.999353133517664,1.0,0.9893563268338506,0.999573124624251,0.7154431816569702,0.7589282717134517,0.7545905921385674,0.7391505415779309,0.7523076751497424,0.6860621641472363,0.7441350102621724,0.6539350700344218,0.6282381799080812,0.6592096254761345,0.8117085294723208,0.6708932409568001,0.8147024099641502,0.8152661439799741,0.8136804623966868,0.8143892708341102,0.813910616659226,0.6354524922076197,0.6555136267259237,0.621968420652421,0.7087751394220566,0.6318429865948906,0.700686717543561,0.5339471316471032,0.5993387989459282,0.2098940167738351,0.5689633684838404,0.5616144500182466
20,0.5485159084390144,0.6667747398078889,0.6602526434493333,0.6373899517040956,0.6538017103187657,0.5121782857334264,0.5128348206148337,0.9035914938734952,0.6781822273885909,0.951149264856608,0.9221420160574113,0.9235110344901243,0.9236533762271016,0.708287528492111,0.5669687337056227,0.6994081004325635,0.9976875077029407,0.999531659037192,0.9881471644579093,0.9893563268338504,1.0,0.9893962358746549,0.7205800247895071,0.768575191396699,0.7649317557746514,0.7504875707053994,0.7610240228576086,0.6947224320945362,0.7530388975546441,0.6543013758766696,0.6254641319503974,0.6609105874039304,0.821620885815985,0.6731516527633611,0.8260830083355967,0.8274578328642117,0.8241371892424606,0.8272215894130308,0.8246906607999135,0.6356477959545436,0.6528399329351425,0.6236165070055091,0.7179261728753192,0.6329542560490417,0.7093037421952562,0.5373285250126193,0.5984785045980437,0.20892006108752761,0.5708043505662215,0.5576692554814491
21,0.5467877017907309,0.6651117025232449,0.6585618380445057,0.6330875141357446,0.6524861792902885,0.508176854876192,0.5105778965625596,0.8961765608929646,0.677875753686214,0.9433427099948133,0.9145392505769678,0.9159674132807134,0.9161101798203923,0.7044592517487236,0.561801610935596,0.6949508544529045,0.987754100421689,0.9892226738584884,0.9978760036951954,0.999573124624251,0.9893962358746549,1.0,0.7148083702488653,0.758581145935865,0.7539500808217052,0.738122095474992,0.7523064475120702,0.6845518368280163,0.7440663832492096,0.65134530582303,0.6232472603446797,0.6564772809960213,0.8123600833568506,0.6698667125110541,0.8153545493837819,0.8165111862910359,0.8150024122580637,0.8160509023259479,0.8157206488373844,0.6323639264293981,0.6517532411177585,0.6190488060851915,0.7092004226995435,0.628914339246593,0.7002197086807274,0.5313841325347742,0.5972061029021553,0.2107248339011186,0.5656160870592806,0.5594884452504498
22,0.5307589718810243,0.6814886304766421,0.6807874435875803,0.6569446326597461,0.6728200487606645,0.5049677113316281,0.5306697167902917,0.7164998442549014,0.7678686649078663,0.7492830840373484,0.7296566933586298,0.7301593904613746,0.72966609541191,0.856621837806368,0.5455868437372937,0.8343223604368144,0.7209410022712802,0.7211522799271113,0.715389754436313,0.7154431816569701,0.720580024789507,0.7148083702488653,0.9999999999999999,0.7583867595184844,0.7340217885472194,0.7174243876780179,0.7533199694946077,0.6687673886528727,0.7307795267898678,0.7640702875471977,0.6402323922505194,0.6874100643118602,0.6548954377808772,0.6579346842846118,0.6557660638361674,0.6564722535550284,0.655769156709493,0.6560956163405909,0.6554545830587508,0.7567548658327937,0.7408816532791176,0.7005109038882221,0.7299889516894452,0.6418921569772834,0.7158310923562219,0.6068563207264459,0.5621925228599788,0.1767673155949303,0.65391995483245,0.5478324598389951
23,0.5218280024693495,0.6419820002812314,0.6463773500303905,0.6480929888284286,0.6275689998920061,0.4894749668310264,0.5241748287992268,0.7611260839720312,0.6677368869904895,0.8019296181530867,0.7797951564945885,0.7808293692783749,0.780438095764202,0.7132279662720654,0.5803733882649432,0.698349695374649,0.768246988090001,0.7688690872965155,0.7584713426208127,0.7589282717134516,0.7685751913966989,0.7585811459358649,0.7583867595184844,1.0,0.9063196020485801,0.8836940773186401,0.8995245965659194,0.7949667106222477,0.8913245587544529,0.6461363880925243,0.6283470061633549,0.6722558156245321,0.7070063681698384,0.7714802203817218,0.7109174040353501,0.7126629281221568,0.709081471123549,0.712854577374605,0.7091811248921476,0.6429730324789663,0.637432192398003,0.6134095060263846,0.84261434896008,0.6516428326865393,0.8486205551679464,0.5459458296737608,0.663335918057677,0.19485864850449597,0.5665237454319011,0.6121661989332857
24,0.5163701168043044,0.6431301578303024,0.649875710595269,0.6424273193781451,0.6327878174429606,0.4839088459569751,0.5116381059398906,0.7536744162610816,0.6642101409962292,0.7948478688650824,0.7742983140734181,0.7746753671864697,0.774041856674619,0.701156408357275,0.5651728612275894,0.6898894131489318,0.765722106290134,0.7657248550339902,0.7545068418934487,0.7545905921385674,0.7649317557746514,0.7539500808217052,0.7340217885472194,0.9063196020485801,1.0,0.9094863377651053,0.8982218193686277,0.8153309979331096,0.9038492635358327,0.6372204618528057,0.6324287304198328,0.6757939917623581,0.6997211825649854,0.7906190150933335,0.7039083415540262,0.7042168720242722,0.7003748250014695,0.7035491925194339,0.6995090109529759,0.6412076662894818,0.6430111162522625,0.6174251464244498,0.8252381238466626,0.6520905329766771,0.8541507238116385,0.5384043169552342,0.6788120857741754,0.19583546674811558,0.575461456593257,0.6213529697025616
25,0.5161555158407449,0.6381099521421315,0.6440615852897599,0.6266943230260303,0.6330909606870624,0.4721694627403117,0.48921302989356674,0.7402956815544669,0.660165057773973,0.7822937928776491,0.7667293591339684,0.7664233989414833,0.7650161718091654,0.6959763748421206,0.56067742011407,0.6823214921994069,0.7524596027417516,0.7518061283563976,0.7395694335076491,0.739150541577931,0.7504875707053994,0.7381220954749919,0.717424387678018,0.8836940773186401,0.9094863377651055,1.0,0.8476603191022443,0.8406178508946879,0.8608410633071214,0.6259550596295063,0.6254114441260443,0.675808437814384,0.6930400879159946,0.7810518446045425,0.6971099710509121,0.6964875757547796,0.6930059135512189,0.6952210141589581,0.6918104463279277,0.639826137538172,0.6384651315868866,0.6231138928306453,0.7810018636923461,0.640288252113275,0.8244545978583339,0.5321000409963582,0.668837273313139,0.18996545989608354,0.5798866260806904,0.6173149028977154
26,0.5158006757125397,0.6439651734067787,0.6466797868403795,0.6534505279280224,0.6264341235722783,0.4935529041566044,0.5343018247925024,0.7562073979948328,0.6664305208586543,0.7928746200110904,0.7703303091596374,0.7723891760432351,0.7729347688837607,0.7072736814217868,0.5739705870116502,0.699410140242507,0.7595238336234195,0.7607867791132975,0.751435292550658,0.7523076751497424,0.7610240228576086,0.7523064475120701,0.7533199694946077,0.8995245965659195,0.8982218193686278,0.8476603191022443,1.0,0.7884788186754866,0.9308320583731788,0.6492847218901621,0.6296770431705393,0.6676655668957412,0.7002939719761329,0.776536987267398,0.7012503715487775,0.7045877045232251,0.7030414488386024,0.7058851418035071,0.703663351177117,0.6387850473135392,0.632153362224374,0.6133923438216822,0.8568610939143726,0.6553888107717742,0.8536303248771521,0.5364004389813876,0.6757692160847095,0.20714000466894542,0.5701671975256287,0.6623187201762152
